frame,valid_eye_gaze,left_eye_intersection,right_eye_intersection,avg_eye_intersection
2090.0,1,"[['parent', [146.94330481441392, 173.2, 1215.142312016525]]]","[['parent', [230.43882459426843, 173.2, 1210.223625195886]]]","[['parent', [188.17785658564583, 173.2, 1214.5254919411761]]]"
2091.0,1,"[['parent', [141.21013002819686, 178.1, 1217.785536641263]]]","[['parent', [225.88734901041363, 178.1, 1211.2363616661007]]]","[['parent', [182.83352955793947, 178.1, 1216.4787135956121]]]"
2092.0,1,"[['parent', [134.22587642845335, 181.1, 1207.035841021853]]]","[['parent', [218.94537569922832, 181.1, 1196.7630617443822]]]","[['parent', [175.86671521247044, 181.1, 1203.934274198081]]]"
2093.0,1,"[['parent', [128.0396773485153, 183.5, 1199.520293528499]]]","[['parent', [213.4042992376395, 183.5, 1184.0415886650092]]]","[['parent', [169.76587443209945, 183.5, 1193.4893505314901]]]"
2094.0,1,"[['parent', [123.10814740115131, 181.9, 1191.1434445024702]]]","[['parent', [209.86749187657483, 181.9, 1180.8069068202835]]]","[['parent', [165.23184683733933, 181.9, 1187.2868666313173]]]"
2095.0,1,"[['parent', [116.95066273650727, 178.3, 1200.8102765257088]]]","[['parent', [201.11720756588238, 178.3, 1185.9570184797917]]]","[['parent', [157.9050176568803, 178.3, 1194.5766754335418]]]"
2096.0,1,"[['parent', [113.2246789540997, 177.0, 1222.1617159192579]]]","[['parent', [193.23406820728235, 177.0, 1196.956473911546]]]","[['parent', [152.7797102869528, 177.0, 1210.9773990177391]]]"
2097.0,1,"[['parent', [118.86691509909303, 178.9, 1279.5915980853208]]]","[['parent', [194.14468446048238, 178.9, 1234.8524976668948]]]","[['parent', [156.70905693906863, 178.9, 1259.0974232576255]]]"
2098.0,1,"[['parent', [135.954055249379, 181.5, 1301.2605080947735]]]","[['parent', [208.14387713049013, 181.5, 1252.3245607671693]]]","[['parent', [172.59671228754496, 181.5, 1278.8396595041602]]]"
2099.0,1,"[['parent', [158.23665419395073, 190.7, 1330.5596853350687]]]","[['parent', [229.41458720664633, 190.7, 1276.2729376268235]]]","[['parent', [194.34252828453728, 190.7, 1305.6745502448857]]]"
2100.0,0,[],[],[]
2101.0,0,[],[],[]
2102.0,0,[],[],[]
2103.0,0,[],[],[]
2104.0,0,[],[],[]
2105.0,1,"[['parent', [84.5987915277927, 147.27719584683675, 1050.3]]]","[['parent', [140.7124116430304, 149.6772920727987, 1050.3]]]","[['parent', [110.95123681954628, 147.47707617625548, 1050.3]]]"
2106.0,1,"[['parent', [85.133246997736, 151.43983972544868, 1099.1]]]","[['parent', [145.61047116501723, 154.17992848569446, 1099.1]]]","[['parent', [112.2541202897163, 151.7151518941612, 1099.1]]]"
2107.0,1,"[['parent', [81.88609392409268, 145.4022295711543, 1102.4]]]","[['parent', [146.30314541698954, 149.03589094966856, 1102.4]]]","[['parent', [109.99138911983015, 146.12237498903872, 1102.4]]]"
2108.0,0,[],[],[]
2109.0,0,[],[],[]
2110.0,0,[],[],[]
2111.0,0,[],[],[]
2112.0,0,[],[],[]
2113.0,0,[],[],[]
2121.0,0,[],[],[]
2122.0,0,[],[],[]
2123.0,0,[],[],[]
2124.0,1,"[['parent', [165.74315488409354, 187.7, 1216.3162141390876]]]","[['parent', [267.3724958564675, 187.7, 1188.5228978389782]]]","[['parent', [214.53442207166594, 187.7, 1204.083748373309]]]"
2125.0,1,"[['parent', [166.69145220396254, 187.7, 1205.2911363409555]]]","[['parent', [267.86584874512096, 187.7, 1186.4856682328013]]]","[['parent', [214.82458527114937, 187.7, 1196.9863642949247]]]"
2126.0,0,[],[],[]
2127.0,0,[],[],[]
2128.0,0,[],[],[]
2129.0,0,[],[],[]
2130.0,0,[],[],[]
2131.0,0,[],[],[]
2137.0,0,[],[],[]
2138.0,0,[],[],[]
2139.0,0,[],[],[]
2140.0,0,[],[],[]
2141.0,0,[],[],[]
2142.0,0,[],[],[]
2145.0,1,"[['parent', [124.32717956947461, 56.34019489821344, 950.4]]]","[['parent', [175.47457981391418, 49.15440849933768, 950.4]]]","[['parent', [148.532929835437, 52.098271376949356, 950.4]]]"
2146.0,0,[],[],[]
2147.0,1,"[['parent', [152.49710894102827, 61.79895402725746, 1012.1]]]","[['parent', [202.02789726050295, 45.64165745598883, 1012.1]]]","[['parent', [177.1177153909118, 52.88468578466244, 1012.1]]]"
2148.0,0,[],[],[]
2149.0,1,"[['parent', [150.1494652970749, 61.212289313045474, 991.3]]]","[['parent', [209.32091384913932, 49.006603398297926, 991.3]]]","[['parent', [181.69994573650524, 53.89510008373587, 991.3]]]"
2150.0,1,"[['parent', [148.18302080251067, 62.836359338963284, 995.4]]]","[['parent', [211.4158876382676, 50.90655037203427, 995.4]]]","[['parent', [183.02126272027542, 55.62790471391336, 995.4]]]"
2151.0,1,"[['parent', [143.79772501750068, 64.9846139381831, 980.9]]]","[['parent', [202.07785652081006, 57.3586669300767, 980.9]]]","[['parent', [174.98944004629263, 60.118306243300616, 980.9]]]"
2152.0,1,"[['parent', [137.79831533392007, 66.69078419238626, 962.6]]]","[['parent', [192.52010030522868, 62.02930105040498, 962.6]]]","[['parent', [166.3857602791643, 63.395755464189314, 962.6]]]"
2153.0,1,"[['parent', [130.36757425271227, 68.34175801157575, 945.5]]]","[['parent', [180.316276905693, 66.44620910833177, 945.5]]]","[['parent', [155.23910000030142, 66.59757506527744, 945.5]]]"
2154.0,1,"[['parent', [125.55455606167345, 67.79670463551507, 922.5]]]","[['parent', [171.10233072132826, 68.60284332647284, 922.5]]]","[['parent', [147.06499749168157, 67.43021084669533, 922.5]]]"
2155.0,1,"[['parent', [122.30805655444924, 71.42743182927049, 926.1]]]","[['parent', [169.03620083927004, 71.8328663588316, 926.1]]]","[['parent', [143.81661203536953, 70.75513970837244, 926.1]]]"
2156.0,1,"[['parent', [117.3176421166725, 75.45423610017804, 917.8]]]","[['parent', [166.10272349905387, 74.10475971501987, 917.8]]]","[['parent', [139.8643104205289, 73.9579252531541, 917.8]]]"
2157.0,1,"[['parent', [118.89004847723096, 76.22903304191088, 932.8]]]","[['parent', [168.75243999446278, 74.14946642231253, 932.8]]]","[['parent', [142.33009694356292, 74.49811013941097, 932.8]]]"
2158.0,1,"[['parent', [119.72432148372127, 78.25086764991227, 948.4]]]","[['parent', [170.63216758146535, 75.44251423930305, 948.4]]]","[['parent', [143.72011419065274, 76.22668941515974, 948.4]]]"
2159.0,1,"[['parent', [117.66848525024523, 76.84612152609066, 949.3]]]","[['parent', [170.05390545661768, 75.3313175475749, 949.3]]]","[['parent', [142.79296243253796, 75.47820214060765, 949.3]]]"
2160.0,1,"[['parent', [119.86877489442428, 75.03831377699883, 952.2]]]","[['parent', [172.83072014738255, 73.40907848160762, 952.2]]]","[['parent', [145.26892218516264, 73.61928340441203, 952.2]]]"
2161.0,1,"[['parent', [124.09480474587987, 74.57327595847865, 952.6]]]","[['parent', [177.05458888624028, 71.78919429074882, 952.6]]]","[['parent', [149.64785787846873, 72.60011810372156, 952.6]]]"
2162.0,1,"[['parent', [129.7961621180057, 72.54939153551767, 951.4]]]","[['parent', [182.52423397104553, 68.79210287033277, 951.4]]]","[['parent', [155.28650847177235, 70.08917418153338, 951.4]]]"
2163.0,1,"[['parent', [139.31158623965436, 69.35276058059526, 972.9]]]","[['parent', [190.8599832091935, 65.49260269961277, 972.9]]]","[['parent', [164.3616911896369, 66.83388989220465, 972.9]]]"
2164.0,1,"[['parent', [140.97838384921306, 67.22608676785157, 992.3]]]","[['parent', [193.83129738394973, 62.60539256667437, 992.3]]]","[['parent', [166.26618659275604, 64.27491354750002, 992.3]]]"
2165.0,1,"[['parent', [135.6441892103666, 66.06573271713944, 1004.0]]]","[['parent', [323.4, 87.78766312916366, 1269.8790045247838]]]","[['parent', [162.51532750842327, 62.560646165267535, 1004.0]]]"
2166.0,1,"[['parent', [144.25412415304356, 71.68128317643404, 1056.3]]]","[['parent', [314.7, 97.66199234469332, 1257.082239207281]]]","[['parent', [170.53487032395356, 64.85341077265205, 1056.3]]]"
2167.0,1,"[['parent', [249.16266332653424, 147.7, 1345.9923088500307]]]","[['parent', [312.9, 102.260574178377, 1270.643946835408]]]","[['parent', [165.63767869819634, 61.28252921419038, 1067.3]]]"
2168.0,1,"[['parent', [255.4760006578975, 148.2, 1357.0516118489027]]]","[['parent', [314.3, 99.31983029916742, 1266.7820264510217]]]","[['parent', [169.19526786578453, 63.35371191814164, 1065.4]]]"
2169.0,1,"[['parent', [139.83046706299183, 70.53599405952804, 1051.1]]]","[['parent', [313.6, 98.66465946116037, 1251.062955572019]]]","[['parent', [166.74581357731998, 63.240272015607204, 1051.1]]]"
2170.0,1,"[['parent', [136.2076178248513, 64.11466927213874, 1039.1]]]","[['parent', [318.3, 100.19760151914724, 1255.6828062390032]]]","[['parent', [163.93722445857165, 58.84113844119434, 1039.1]]]"
2171.0,1,"[['parent', [139.5777860376022, 55.15293759412289, 1020.5]]]","[['parent', [335.2, 101.65004425243737, 1305.6297822406445]]]","[['parent', [166.54352017889343, 51.7081581696133, 1020.5]]]"
2172.0,1,"[['parent', [148.17156019135754, 51.68355062348054, 1012.3]]]","[['parent', [201.82301851024656, 45.32031442361119, 1012.3]]]","[['parent', [173.30202347318894, 47.935358433887615, 1012.3]]]"
2173.0,1,"[['parent', [146.45681941946236, 48.5645924437697, 983.3]]]","[['parent', [198.70474844357227, 42.612445048353166, 983.3]]]","[['parent', [170.72485741048612, 45.052636496049665, 983.3]]]"
2174.0,1,"[['parent', [147.65903972199231, 48.17359389699117, 988.3]]]","[['parent', [200.35122499468113, 42.25682316050338, 988.3]]]","[['parent', [171.88795095980785, 44.77257184626441, 988.3]]]"
2175.0,1,"[['parent', [148.70221668247024, 48.865369956871504, 972.5]]]","[['parent', [199.5497957632754, 42.38074264061725, 972.5]]]","[['parent', [172.0838347889072, 45.19203777750119, 972.5]]]"
2176.0,1,"[['parent', [154.27963731247777, 51.08903287045817, 988.1]]]","[['parent', [204.9705378663144, 43.948689062372836, 988.1]]]","[['parent', [178.22794781743818, 46.997058178163385, 988.1]]]"
2177.0,1,"[['parent', [155.03227375423623, 51.98064673026233, 984.3]]]","[['parent', [204.98080915472025, 45.15269451494159, 984.3]]]","[['parent', [178.5096050742808, 48.045476624881246, 984.3]]]"
2178.0,1,"[['parent', [153.512342489156, 53.31504985824024, 974.5]]]","[['parent', [203.3608874868973, 45.9676627142093, 974.5]]]","[['parent', [177.33835414695986, 49.06607113137991, 974.5]]]"
2179.0,1,"[['parent', [153.66762502230785, 54.53604390186357, 974.4]]]","[['parent', [203.8332366418827, 47.029599805688854, 974.4]]]","[['parent', [177.89304525244617, 50.18983317205251, 974.4]]]"
2180.0,1,"[['parent', [154.0155102717299, 55.65482015377277, 985.3]]]","[['parent', [204.48557863151223, 48.21010244399438, 985.3]]]","[['parent', [178.40205514084397, 51.31533120783701, 985.3]]]"
2181.0,1,"[['parent', [152.91961240640669, 56.40979036316338, 994.0]]]","[['parent', [204.2621379910253, 48.90862715741666, 994.0]]]","[['parent', [177.39425905168702, 52.04871664243909, 994.0]]]"
2182.0,1,"[['parent', [150.01117100063306, 54.71072223895304, 1003.3]]]","[['parent', [202.47018085971246, 48.100096421013305, 1003.3]]]","[['parent', [174.5789708502913, 50.85157918001067, 1003.3]]]"
2183.0,1,"[['parent', [146.10622428891594, 52.879047576280314, 1002.9]]]","[['parent', [200.05238864179094, 47.342246976263176, 1002.9]]]","[['parent', [170.98845483074172, 49.62796111513889, 1002.9]]]"
2184.0,1,"[['parent', [147.1617327427156, 54.22634970548313, 1009.9]]]","[['parent', [201.35028475659482, 48.672012348262854, 1009.9]]]","[['parent', [172.0579504664483, 51.003740777719926, 1009.9]]]"
2185.0,1,"[['parent', [148.46357297449504, 57.2061454207628, 1003.8]]]","[['parent', [201.47131723915493, 50.22300512003349, 1003.8]]]","[['parent', [173.0543318242983, 53.24463604743158, 1003.8]]]"
2186.0,1,"[['parent', [146.44277369561226, 54.65853184550447, 976.4]]]","[['parent', [197.3472473963363, 47.96411252581379, 976.4]]]","[['parent', [170.07963828676642, 50.9070529022421, 976.4]]]"
2187.0,1,"[['parent', [148.2216880917242, 51.81003099678932, 985.8]]]","[['parent', [199.27103149689108, 45.58451495807531, 985.8]]]","[['parent', [171.87891286878565, 48.26569552873454, 985.8]]]"
2188.0,1,"[['parent', [150.23769776843986, 52.78498392385319, 994.7]]]","[['parent', [201.62786767933136, 45.08371817135152, 994.7]]]","[['parent', [174.65614425305736, 48.374392528060824, 994.7]]]"
2189.0,1,"[['parent', [149.66277450865311, 50.351168208797546, 971.3]]]","[['parent', [200.07212272498865, 42.42071966363034, 971.3]]]","[['parent', [173.90596515570567, 45.80663586043106, 971.3]]]"
2190.0,1,"[['parent', [153.00931768472245, 51.36679272718388, 975.7]]]","[['parent', [204.17072292512964, 41.73867864612135, 975.7]]]","[['parent', [178.16166451657594, 45.946830245021204, 975.7]]]"
2191.0,1,"[['parent', [153.12214869321056, 47.283312111268906, 976.2]]]","[['parent', [203.30049063774032, 38.618263218612825, 976.2]]]","[['parent', [177.69873501872516, 42.39874817697972, 976.2]]]"
2192.0,1,"[['parent', [153.73752350009008, 44.44248119992791, 989.6]]]","[['parent', [204.45618400321197, 37.57171377534387, 989.6]]]","[['parent', [178.50112398846392, 40.41980605235583, 989.6]]]"
2193.0,1,"[['parent', [154.12149408645982, 47.56266403233489, 988.2]]]","[['parent', [205.2011321107396, 41.51151015597417, 988.2]]]","[['parent', [179.1605524705032, 43.89528819499881, 988.2]]]"
2194.0,1,"[['parent', [152.16369021257754, 50.89902015057573, 965.1]]]","[['parent', [203.01743415777463, 45.37741318694875, 965.1]]]","[['parent', [177.25935682076326, 47.478745249114255, 965.1]]]"
2195.0,1,"[['parent', [153.5275636726688, 53.68506547532006, 968.5]]]","[['parent', [205.43411235017982, 48.48800127576824, 968.5]]]","[['parent', [179.08877406389675, 50.37628374930649, 968.5]]]"
2196.0,1,"[['parent', [151.4430180095804, 52.433797756472245, 959.5]]]","[['parent', [201.68992547595192, 48.63331224949901, 959.5]]]","[['parent', [175.21505358853264, 49.894229525541775, 959.5]]]"
2197.0,1,"[['parent', [146.2222257839178, 50.164548677323026, 973.9]]]","[['parent', [199.06127866963877, 49.1469547174417, 973.9]]]","[['parent', [170.3954248588571, 48.99126554597519, 973.9]]]"
2198.0,1,"[['parent', [146.2906468226257, 51.714424755586585, 1016.1]]]","[['parent', [203.86807389974166, 52.51890386873085, 1016.1]]]","[['parent', [172.42623695676562, 51.365571275926634, 1016.1]]]"
2199.0,1,"[['parent', [145.171625217245, 51.34027609840011, 1021.9]]]","[['parent', [203.95040645011446, 51.71720727296857, 1021.9]]]","[['parent', [171.99957487905053, 50.81658616504005, 1021.9]]]"
2200.0,1,"[['parent', [141.8926188700798, 50.838618457584346, 1024.4]]]","[['parent', [338.4, 103.91690213148993, 1309.7884135835893]]]","[['parent', [169.50023682550793, 50.0093228682025, 1024.4]]]"
2201.0,1,"[['parent', [135.25688337116267, 51.06589758863201, 1001.8]]]","[['parent', [331.3, 101.31906313922477, 1259.2505001596714]]]","[['parent', [162.76584983863032, 49.57079030836758, 1001.8]]]"
2202.0,0,[],[],[]
2203.0,0,[],[],[]
2204.0,1,"[['parent', [246.04082678260085, 142.2, 1254.7154572235918]]]","[['parent', [297.9, 101.52147438151363, 1148.2719654083628]]]","[['parent', [297.9, 131.9365112914038, 1239.855876184729]]]"
2205.0,1,"[['parent', [103.52438420463099, 50.61620413041144, 963.1]]]","[['parent', [296.1, 99.65155064855009, 1153.8356796388164]]]","[['parent', [296.1, 130.4110532505824, 1241.658530907226]]]"
2206.0,0,[],[],[]
2207.0,0,[],[],[]
2208.0,0,[],[],[]
2209.0,1,"[['parent', [113.95370245156448, 62.75113624191626, 969.9]]]","[['parent', [337.1, 70.37816584281092, 1192.9110104932554]]]","[['parent', [148.95550441107906, 58.35243329423809, 969.9]]]"
2210.0,1,"[['parent', [140.07474683598988, 66.44558350848163, 1006.3]]]","[['parent', [346.5, 80.30839608316742, 1261.7236558415866]]]","[['parent', [168.87603725993785, 61.3182938777841, 1006.3]]]"
2211.0,1,"[['parent', [151.04049163150898, 66.77181185353061, 1013.0]]]","[['parent', [349.7, 93.7841164000464, 1299.020230006892]]]","[['parent', [177.35523155044515, 61.51599784426129, 1013.0]]]"
2212.0,1,"[['parent', [148.27596662796137, 61.65252891589886, 995.6]]]","[['parent', [347.6, 107.26725570242772, 1278.4261256549246]]]","[['parent', [174.53043299074218, 57.83108252932677, 995.6]]]"
2213.0,1,"[['parent', [140.96369308501642, 56.225919483424576, 966.1]]]","[['parent', [347.9, 112.20182380143976, 1254.4330934465395]]]","[['parent', [167.50547099327449, 54.12810101090996, 966.1]]]"
2214.0,1,"[['parent', [147.22713934967132, 58.7288621081552, 986.9]]]","[['parent', [352.1, 114.37950991013514, 1287.5295283136797]]]","[['parent', [173.4752284186343, 56.06012736905672, 986.9]]]"
2215.0,1,"[['parent', [152.1651819564527, 59.35050722492226, 985.6]]]","[['parent', [207.71419360017123, 53.886246521832184, 985.6]]]","[['parent', [177.56879091057087, 56.31298187552694, 985.6]]]"
2216.0,1,"[['parent', [148.65078309890538, 56.96304682737541, 973.6]]]","[['parent', [205.62459241318234, 53.32909454225038, 973.6]]]","[['parent', [174.3525211628125, 55.03028217691317, 973.6]]]"
2217.0,1,"[['parent', [142.47796599109975, 53.35007569133599, 980.5]]]","[['parent', [203.69975723461442, 53.080263855020476, 980.5]]]","[['parent', [169.41782534195968, 53.39410925797159, 980.5]]]"
2218.0,1,"[['parent', [135.4052494305669, 50.04424467771307, 996.7]]]","[['parent', [351.3, 115.51563677783892, 1254.359803558684]]]","[['parent', [164.48471327582246, 52.31926395447892, 996.7]]]"
2219.0,1,"[['parent', [127.89923385150465, 47.121454300626574, 1006.0]]]","[['parent', [345.2, 115.29526732476288, 1241.160170160974]]]","[['parent', [158.92004767034487, 51.044308168593105, 1006.0]]]"
2220.0,1,"[['parent', [119.70489839996623, 38.21955739355629, 1008.3]]]","[['parent', [344.5, 119.0275185067529, 1240.498495104976]]]","[['parent', [152.6595375407165, 46.285857914411324, 1008.3]]]"
2221.0,1,"[['parent', [123.43706221742934, 33.87356856368196, 987.9]]]","[['parent', [348.5, 132.9912177848215, 1253.0195002816797]]]","[['parent', [153.61955970371065, 42.205131234131215, 987.9]]]"
2222.0,1,"[['parent', [132.08857111133162, 34.91446005933845, 979.2]]]","[['parent', [194.61758138334523, 47.4927024313785, 979.2]]]","[['parent', [159.13672206689452, 41.36471574445876, 979.2]]]"
2223.0,1,"[['parent', [223.53379211734233, 154.9, 1264.892102787743]]]","[['parent', [196.24111076901022, 46.85007056810557, 978.6]]]","[['parent', [276.8602122968724, 154.9, 1266.580777883779]]]"
2224.0,1,"[['parent', [215.87327199319307, 153.0, 1267.2506769382203]]]","[['parent', [200.84132006498317, 47.188924354604744, 988.8]]]","[['parent', [268.3385374498332, 153.0, 1276.7916684199245]]]"
2225.0,1,"[['parent', [205.77241789702757, 151.5, 1271.049158491076]]]","[['parent', [315.394380850694, 151.5, 1294.7184031485112]]]","[['parent', [257.58222138979795, 151.5, 1283.739930733541]]]"
2226.0,1,"[['parent', [204.98434389194938, 151.4, 1291.0872402628781]]]","[['parent', [208.22370947189893, 50.53218291296402, 1004.9]]]","[['parent', [181.05902390165627, 49.37001450881845, 1004.9]]]"
2227.0,1,"[['parent', [153.76043854577054, 51.6182726347313, 996.5]]]","[['parent', [204.06937875296953, 53.71970883522149, 996.5]]]","[['parent', [177.1178866190081, 51.946395262702225, 996.5]]]"
2228.0,1,"[['parent', [137.00033047308605, 48.580302945149846, 960.4]]]","[['parent', [191.2906922177228, 55.54954181332685, 960.4]]]","[['parent', [161.22377204309447, 51.543272633938486, 960.4]]]"
